50.2
36.5
30.2
10.6
22.6
25.9
41.4
53
65.5
72.4
67.9
60.7
52.8
32.4
24.7
22
18.9
27.2
48.8
58.2
66.4
70.7
70.2
63.8
51.6
38.7
31.3
18.8
21.2
35.7
49
54.5
63.7
71.1
68.6
58.9
49.4
37.7
19.1
17.5
22.2
28.3
42
52.3
66.7
71.6
70.9
57.3
49.4
32.7
24.1
26.5
24.6
28.8
39.9
57.3
67.5
70.1
70.7
62.8
50.3
40.1
18.8
16.2
23.8
43.6
45.8
49.6
60.4
67.5
68.9
61.1
47.9
36
19.5
21.7
23.2
40.9
46.8
52.1
63.8
70.4
67.2
61
54.2
37.7
26.9
24.5
16.6
29.4
42.3
49.4
60.6
68.5
75.2
63.2
58.6
30.3
24.8
11.9
18.3
29.4
50.2
54.5
66.4
73.3
71.5
64.7
47.1
37.9
23.6
19.5
18.7
31.9
45.6
58.6
70.5
74.6
71.2
55.8
52.5
35.3
24.2
19.3
19.8
26.8
38.7
57.2
66.2
69.2
65.4
59.9
53.5
29.3
14.6
12.4
18.6
27.8
43.1
60.2
63.7
70.3
66.1
57.8
48.9
26.6
19.1
19.2
26
28.6
48.6
56.6
69.2
73.5
68
60.8
43.1
37.5
26.2
21.4
23.9
32.9
42.2
57.5
70.1
72.5
71.6
61.5
54.2
38.9
26.5
18.4
31.7
30.6
48.6
52.5
70.5
72.5
68.3
62
49.3
36.3
22.7
17.5
19.5
29.7
52.4
59.5
65
77.6
74.9
62
50.3
30
18.4
19.7
21.2
29.2
42.8
56.3
71.3
69.4
69.9
58.8
54.6
34.1
24.4
11.7
26.2
32.3
47.1
54.5
67
72.6
69
58.2
46.3
33.8
26.7
19.6
15.8
33.1
46
57.6
62.2
68.9
70.3
60.5
51.7
36
15.2
9.2
15.1
28.5
45.5
62.2
68.5
70.4
73.7
62.7
45.4
26.2
30.8
20.8
19.6
18.4
48.4
55.4
64.3
68.3
69.5
64.4
49.1
37
20.6
16.6
28.2
33.9
40.8
54.3
66.9
70.4
69.6
61.7
50.4
35.1
18.6
12.1
16.8
29.6
45.2
61.7
67.2
67.8
70
57.2
51.8
34.8
20.2
5
13.9
34
48
55.7
70.1
73.6
67.8
61
58.5
39.6
11.8
25.3
25.3
31.2
47.9
63
68.9
73.5
67.3
60
47.3
38.9
19.2
16.4
19.1
25.4
44.1
60
64.6
68.7
67.1
58.7
49.6
36
30.2
10.4
21.7
35.8
42.4
50.7
67
71.6
66.6
57.5
48.1
36.4
23.6
22.6
15.1
33.7
46
50.6
66.6
67.5
62.4
58
48.4
33
25.2
19.8
19.1
39.4
47.9
54.4
66.3
69
68.9
60.2
50.8
35.7
22.7
15
23.7
28.1
47.1
56.5
59.6
69.7
70.3
59.6
46.5
33.2
21.4
10
20.2
31.2
48
58.6
66.6
70.7
68.6
60.1
51.1
36.4
22.6
9.7
20.1
28.7
45.5
55.2
71.8
68.6
68.4
65.2
56
35.3
26.9
12.9
16.6
28.8
41.4
59.3
64.4
68.4
69.2
59.5
46
34.7
17.4
23.6
24.1
41.7
45
54.4
68.1
71.8
70.7
60.8
54.2
36.7
21.6
19.3
18.5
33.2
48.8
54.2
63.6
71.7
66.3
56.9
50
36.7
26.3
21.4
20.8
25.7
40.5
62
68.7
72
70.1
57
51.7
41.4
25.1
15.2
28
36
48.9
53.8
67.8
72.9
68.3
57.5
43.2
27.6
12.7
3.3
21.9
39.3
51.4
64.7
64.4
73.1
64.6
59.7
47.6
34
19.6
10.5
12.5
29.4
44.5
57.9
65.9
69.7
69.5
63.8
47.3
33.5
21.4
7
11.7
32.1
42.4
56.8
66
69.8
66.6
61.1
47.5
35.1
28.8
17.3
15.7
28
45.5
57.8
65.3
73.4
70.4
59.9
43.8
35.4
22.7
20.5
25.3
36.9
48.7
55.3
67.4
70.6
68.7
59.1
46.6
36.7
22
8
19.1
30.6
41.8
60.8
59.7
70.9
66.3
59
50.6
34.2
28.8
21.4
26.3
33.2
41.6
51.9
67.6
75
72.2
60.1
48.1
37.3
10.3
14.3
29.7
26.2
45.1
52.8
67
69.6
70.8
58.7
51.4
33.4
25.9
11.7
18.4
37.2
51.7
60.2
63.2
69.5
65.8
61.1
48.9
30.5
10.8
17.7
18.9
35.6
49.3
57.9
65.4
72.7
64.3
61.1
49.2
30.6
25
22.1
29.9
36.6
49.4
60.2
69.9
74
68.1
60.1
42.9
39.5
27.9
13.2
16.9
34.1
45.5
60
69
73.6
73.9
62.5
43
38.3
24.1
27.1
14.1
29.6
44.1
55.6
65.2
71.8
68.1
58.2
50.3
32.6
13.7
28.1
25.3
37.2
48
53
67.1
70.1
69.4
63.2
47.8
40.5
20.8
14.6
26
36.2
48.8
63.1
70.5
71.8
69.6
59.5
48.9
30.9
25.8
26.8
28.8
34.2
43.1
57.4
64.3
66.7
64.8
59.8
47.9
34.2
24.4
21.3
20.7
31
43.1
59.1
65.4
71.5
71.6
56.1
47.4
34.7
26.1
8.3
15.2
35.3
47.8
57.5
69.8
70.2
66
64.4
51.9
39.7
28.3
19.9
22.4
36.4
43.3
57.1
71.5
74.2
76.4
58.2
49.7
28.1
20.1
14.7
21
28.1
42.8
53.3
66.9
68.3
68.5
60.5
48.7
28.9
22.9
16
24.4
34.3
43.5
51.6
67.6
69.6
65.6
60.4
50.4
33.5
28.1
23.9
33.7
34.4
48.3
62.7
66.5
71.4
70.8
64.9
51.8
40.9
31.5
16.7
31.1
34
48.4
60.1
68.6
75.2
67.1
60.5
49.1
42.3
26.6
20.8
29.8
40.9
45.5
59.4
66
69.7
70.1
61.3
52.8
35.2
11.4
21.9
20
31.9
51.3
58.7
66.3
72.6
71.1
58.9
49.2
46.3
30.7
28.4
30.7
30.3
47
53.7
69.1
74.4
70.5
64.4
45
34.6
27.7
18
18.7
32.5
44.9
55.4
65.6
70.5
72.1
61.2
49.5
37.5
28.2
15.4
23.7
38.5
47.5
57.2
65.9
69.7
65.6
65.3
51.6
40.4
26.3
19.8
29.5
32.4
51.2
56.2
72.5
72.5
70.9
67.1
51.8
38.6
20.1
31.8
22.5
34.9
51.2
58.8
66.8
74.5
70.1
58.5
45.5
39.6
30.7
23.6
14.7
38.6
45.4
62.4
69
72.1
71.9
64.1
56.6
35.7
21.5
17.7
17
29.9
47.9
54.8
68.3
72.1
69.4
63.6
49.5
37
17.3
10.8
23.9
35.5
46.1
58.7
67.3
65.9
68.1
62.7
45.7
42.4
22.4
17.2
23.4
39.1
52.4
60.2
68.8
74.9
73.9
61.3
52.5
38.7
19.9
17.1
22.3
32.9
46
56.8
68.5
76.9
71.4
59.3
52.6
40.3
31.1
25.8
29.8
50.4
48.1
63.6
71.9
79.7
71
60.9
48.8
38.4
30.1
21.8
21.3
26.8
44.2
59.2
67.7
71.6
70.6
63.7
49.9
34.8
17.7
11.5
12.4
27.8
45.5
59.7
70.4
68.9
71
60.6
49.9
30.2
28.5
20
11.1
34.6
48.4
60.2
67.1
70.7
69.5
67.1
51.6
42.2
35.1
20.1
27
39.9
45.8
58.5
69.2
72.9
72.4
65.9
53.9
43.8
22.6
23.8
32.4
34.3
50
56.1
69
71.2
66.8
64.7
53.8
35.7
22.3
20.3
21.6
32.8
37.7
64.6
69.2
72.3
71.5
63.7
47.8
31
29.4
16.1
